card_id,user_id,bank_id,card_type,card_network,issued_date,is_active
856,687,3,DEBIT,MASTERCARD,2026-06-17T00:00:00,True
857,688,3,CREDIT,RUPAY,2024-11-13T00:00:00,True
858,688,5,CREDIT,VISA,2025-06-16T00:00:00,False
859,689,4,DEBIT,RUPAY,2025-01-12T00:00:00,True
860,690,4,CREDIT,VISA,2024-09-17T00:00:00,True
861,690,8,DEBIT,VISA,2025-01-26T00:00:00,True
862,690,8,CREDIT,RUPAY,2025-07-26T00:00:00,True
863,694,6,DEBIT,VISA,2025-01-16T00:00:00,True
864,696,10,DEBIT,VISA,2024-09-01T00:00:00,True
865,696,5,CREDIT,RUPAY,2026-01-02T00:00:00,True
866,698,5,CREDIT,VISA,2025-03-26T00:00:00,True
867,699,8,DEBIT,RUPAY,2026-07-25T00:00:00,True
868,699,6,DEBIT,MASTERCARD,2026-03-13T00:00:00,True
869,699,2,CREDIT,RUPAY,2026-06-19T00:00:00,True
870,700,7,DEBIT,MASTERCARD,2025-10-08T00:00:00,True
871,700,1,CREDIT,MASTERCARD,2025-06-21T00:00:00,True
872,702,10,CREDIT,MASTERCARD,2025-04-07T00:00:00,True
873,702,10,DEBIT,VISA,2026-04-14T00:00:00,True
874,702,7,DEBIT,VISA,2024-11-02T00:00:00,True
875,703,8,DEBIT,RUPAY,2026-07-25T00:00:00,True
876,705,3,CREDIT,RUPAY,2026-07-06T00:00:00,True
877,707,1,CREDIT,VISA,2024-11-20T00:00:00,False
878,708,10,CREDIT,RUPAY,2025-01-31T00:00:00,True
879,708,8,CREDIT,RUPAY,2026-05-02T00:00:00,True
880,708,2,DEBIT,VISA,2024-10-15T00:00:00,True
881,710,9,CREDIT,RUPAY,2026-07-16T00:00:00,True
882,710,7,DEBIT,RUPAY,2026-07-22T00:00:00,True
883,711,5,CREDIT,RUPAY,2025-09-24T00:00:00,True
884,711,4,DEBIT,RUPAY,2026-06-23T00:00:00,True
885,711,4,DEBIT,RUPAY,2024-09-16T00:00:00,True
886,712,2,DEBIT,VISA,2024-10-24T00:00:00,True
887,713,4,DEBIT,MASTERCARD,2024-12-13T00:00:00,True
888,714,10,CREDIT,RUPAY,2025-12-07T00:00:00,True
889,714,6,CREDIT,VISA,2024-10-16T00:00:00,False
890,717,8,DEBIT,MASTERCARD,2026-08-06T00:00:00,True
891,717,8,CREDIT,VISA,2026-08-04T00:00:00,True
892,718,10,DEBIT,VISA,2025-01-25T00:00:00,True
893,718,7,CREDIT,RUPAY,2025-07-18T00:00:00,True
894,718,3,CREDIT,RUPAY,2025-05-21T00:00:00,True
895,719,1,DEBIT,RUPAY,2026-05-01T00:00:00,True
896,720,9,CREDIT,VISA,2026-07-07T00:00:00,True
897,721,9,CREDIT,RUPAY,2026-04-06T00:00:00,True
898,722,1,DEBIT,RUPAY,2026-02-21T00:00:00,True
899,724,1,DEBIT,RUPAY,2024-10-13T00:00:00,True
900,728,6,DEBIT,VISA,2025-05-08T00:00:00,True
901,729,4,DEBIT,RUPAY,2025-09-18T00:00:00,True
902,730,8,CREDIT,VISA,2024-09-27T00:00:00,True
903,732,9,DEBIT,VISA,2026-05-27T00:00:00,True
904,732,10,DEBIT,MASTERCARD,2026-03-27T00:00:00,True
905,733,2,DEBIT,RUPAY,2025-09-12T00:00:00,True
906,734,4,CREDIT,MASTERCARD,2025-07-12T00:00:00,True
907,736,5,CREDIT,VISA,2025-04-30T00:00:00,True
908,738,2,DEBIT,VISA,2026-02-16T00:00:00,True
909,739,3,DEBIT,RUPAY,2024-08-13T00:00:00,True
910,740,5,DEBIT,VISA,2025-11-15T00:00:00,True
911,740,9,DEBIT,RUPAY,2025-11-29T00:00:00,True
912,741,2,CREDIT,VISA,2025-02-06T00:00:00,True
913,741,4,DEBIT,VISA,2024-08-28T00:00:00,True
914,742,2,DEBIT,VISA,2025-07-26T00:00:00,True
915,742,9,CREDIT,AMEX,2026-05-18T00:00:00,True
916,742,6,DEBIT,RUPAY,2025-10-26T00:00:00,True
917,743,4,CREDIT,RUPAY,2025-12-18T00:00:00,True
918,743,2,DEBIT,RUPAY,2026-06-13T00:00:00,True
919,744,8,CREDIT,RUPAY,2025-03-01T00:00:00,True
920,745,10,CREDIT,AMEX,2025-08-26T00:00:00,True
921,746,6,DEBIT,VISA,2024-11-16T00:00:00,True
922,746,9,DEBIT,RUPAY,2025-12-07T00:00:00,True
923,748,10,DEBIT,RUPAY,2026-05-25T00:00:00,True
924,749,5,CREDIT,VISA,2025-06-13T00:00:00,True
925,749,3,DEBIT,RUPAY,2025-01-13T00:00:00,True
926,753,5,DEBIT,VISA,2025-05-28T00:00:00,True
927,754,9,DEBIT,RUPAY,2025-08-16T00:00:00,True
928,754,5,DEBIT,VISA,2024-12-14T00:00:00,True
929,755,4,CREDIT,VISA,2026-02-24T00:00:00,True
930,755,2,DEBIT,RUPAY,2026-03-24T00:00:00,True
931,756,5,CREDIT,MASTERCARD,2024-09-20T00:00:00,True
932,756,7,CREDIT,VISA,2024-10-02T00:00:00,True
933,756,2,DEBIT,RUPAY,2024-11-27T00:00:00,True
934,757,7,DEBIT,VISA,2026-04-07T00:00:00,True
935,757,4,CREDIT,VISA,2026-06-05T00:00:00,True
936,758,1,DEBIT,RUPAY,2024-12-17T00:00:00,True
937,761,1,DEBIT,RUPAY,2026-03-23T00:00:00,True
938,761,4,DEBIT,VISA,2025-10-24T00:00:00,True
939,761,7,CREDIT,RUPAY,2025-07-28T00:00:00,True
940,763,5,CREDIT,RUPAY,2024-12-15T00:00:00,True
941,764,1,DEBIT,MASTERCARD,2025-02-21T00:00:00,True
942,764,3,DEBIT,RUPAY,2026-03-27T00:00:00,True
943,765,1,CREDIT,VISA,2024-09-26T00:00:00,True
944,766,4,CREDIT,VISA,2024-08-12T00:00:00,True
945,767,1,DEBIT,VISA,2025-11-10T00:00:00,True
946,767,2,DEBIT,VISA,2025-10-04T00:00:00,True
947,768,4,DEBIT,VISA,2025-09-12T00:00:00,True
948,771,5,DEBIT,VISA,2025-10-27T00:00:00,True
949,772,1,DEBIT,RUPAY,2025-03-06T00:00:00,True
950,772,5,CREDIT,VISA,2025-10-20T00:00:00,True
951,773,2,DEBIT,VISA,2026-05-31T00:00:00,True
952,773,4,DEBIT,VISA,2025-12-11T00:00:00,True
953,774,8,DEBIT,VISA,2025-04-07T00:00:00,True
954,775,9,DEBIT,RUPAY,2024-11-30T00:00:00,True
955,775,6,DEBIT,RUPAY,2025-05-15T00:00:00,True
956,775,9,DEBIT,RUPAY,2024-08-30T00:00:00,True
957,777,5,DEBIT,RUPAY,2026-06-25T00:00:00,True
958,777,10,DEBIT,RUPAY,2025-02-13T00:00:00,True
959,779,6,DEBIT,RUPAY,2025-10-13T00:00:00,True
960,779,1,DEBIT,VISA,2025-06-19T00:00:00,True
961,779,7,CREDIT,RUPAY,2026-04-02T00:00:00,True
962,780,10,DEBIT,MASTERCARD,2025-09-03T00:00:00,True
963,780,4,DEBIT,VISA,2025-07-20T00:00:00,True
964,781,8,CREDIT,AMEX,2024-08-26T00:00:00,True
965,782,4,DEBIT,VISA,2025-12-01T00:00:00,True
966,782,2,CREDIT,AMEX,2026-02-22T00:00:00,True
967,783,4,CREDIT,VISA,2024-08-21T00:00:00,True
968,783,7,CREDIT,VISA,2026-04-04T00:00:00,True
969,785,10,CREDIT,RUPAY,2026-04-14T00:00:00,True
970,785,4,CREDIT,RUPAY,2026-02-15T00:00:00,True
971,785,1,DEBIT,MASTERCARD,2025-03-19T00:00:00,True
972,787,4,DEBIT,VISA,2025-10-21T00:00:00,True
973,789,3,CREDIT,VISA,2026-05-14T00:00:00,True
974,790,3,CREDIT,VISA,2025-02-09T00:00:00,True
975,791,8,CREDIT,MASTERCARD,2026-05-05T00:00:00,True
976,792,4,CREDIT,RUPAY,2025-06-12T00:00:00,True
977,792,7,CREDIT,VISA,2025-01-19T00:00:00,True
978,792,1,CREDIT,VISA,2025-02-05T00:00:00,True
979,794,4,CREDIT,MASTERCARD,2025-10-29T00:00:00,True
980,794,3,CREDIT,RUPAY,2026-03-01T00:00:00,True
981,795,10,DEBIT,RUPAY,2025-07-13T00:00:00,True
982,795,3,DEBIT,RUPAY,2026-06-17T00:00:00,True
983,795,8,DEBIT,RUPAY,2025-11-08T00:00:00,True
984,796,1,CREDIT,VISA,2026-02-09T00:00:00,True
985,797,3,DEBIT,VISA,2026-07-28T00:00:00,True
986,799,10,DEBIT,RUPAY,2024-10-03T00:00:00,True
987,800,3,CREDIT,VISA,2026-04-23T00:00:00,True
988,801,2,CREDIT,RUPAY,2025-05-02T00:00:00,True
989,802,1,DEBIT,RUPAY,2025-03-08T00:00:00,True
990,802,4,DEBIT,VISA,2025-01-08T00:00:00,True
991,803,9,CREDIT,RUPAY,2025-11-24T00:00:00,True
992,803,5,DEBIT,VISA,2024-09-12T00:00:00,True
993,804,1,DEBIT,RUPAY,2024-11-03T00:00:00,True
994,804,10,CREDIT,RUPAY,2025-12-15T00:00:00,True
995,805,9,DEBIT,VISA,2026-05-17T00:00:00,True
996,805,10,CREDIT,VISA,2025-08-06T00:00:00,True
997,806,9,DEBIT,RUPAY,2025-05-04T00:00:00,True
998,806,9,DEBIT,RUPAY,2026-03-23T00:00:00,True
999,807,2,CREDIT,RUPAY,2025-06-01T00:00:00,True
1000,808,8,CREDIT,MASTERCARD,2024-09-05T00:00:00,False
1001,809,4,CREDIT,RUPAY,2024-11-08T00:00:00,True
1002,809,9,CREDIT,VISA,2025-08-31T00:00:00,True
1003,810,5,DEBIT,AMEX,2025-08-23T00:00:00,True
1004,811,10,CREDIT,VISA,2024-09-19T00:00:00,True
1005,811,1,DEBIT,VISA,2026-04-18T00:00:00,True
1006,812,1,DEBIT,RUPAY,2026-01-30T00:00:00,True
1007,812,2,CREDIT,RUPAY,2024-12-13T00:00:00,True
1008,813,9,DEBIT,RUPAY,2025-05-04T00:00:00,True
1009,814,3,DEBIT,MASTERCARD,2025-04-21T00:00:00,True
1010,814,7,DEBIT,VISA,2026-06-04T00:00:00,True
1011,815,2,CREDIT,MASTERCARD,2026-07-05T00:00:00,True
1012,816,5,DEBIT,VISA,2025-04-15T00:00:00,True
1013,817,9,DEBIT,VISA,2025-04-24T00:00:00,True
1014,820,7,CREDIT,RUPAY,2025-08-27T00:00:00,True
1015,820,1,CREDIT,RUPAY,2026-07-02T00:00:00,True
1016,820,9,DEBIT,VISA,2024-09-02T00:00:00,True
1017,821,5,DEBIT,RUPAY,2026-02-04T00:00:00,True
1018,823,6,CREDIT,RUPAY,2026-01-23T00:00:00,True
1019,823,5,CREDIT,AMEX,2025-11-29T00:00:00,True
1020,824,6,CREDIT,RUPAY,2024-10-07T00:00:00,True
1021,824,5,CREDIT,RUPAY,2025-03-11T00:00:00,True
1022,826,10,CREDIT,RUPAY,2025-09-18T00:00:00,True
1023,829,8,DEBIT,RUPAY,2024-12-14T00:00:00,True
1024,829,10,DEBIT,VISA,2024-11-11T00:00:00,True
1025,830,7,DEBIT,AMEX,2024-09-19T00:00:00,True
1026,832,10,DEBIT,MASTERCARD,2025-07-11T00:00:00,True
1027,832,2,DEBIT,RUPAY,2025-09-30T00:00:00,True
1028,832,9,DEBIT,VISA,2025-02-15T00:00:00,True
1029,833,10,CREDIT,RUPAY,2024-12-02T00:00:00,True
1030,833,10,DEBIT,VISA,2026-07-15T00:00:00,True
1031,834,5,DEBIT,RUPAY,2026-04-12T00:00:00,True
1032,834,7,DEBIT,RUPAY,2026-07-07T00:00:00,True
1033,835,3,DEBIT,VISA,2026-04-20T00:00:00,True
1034,835,2,DEBIT,RUPAY,2026-03-21T00:00:00,True
1035,836,7,DEBIT,VISA,2024-09-06T00:00:00,True
1036,837,3,DEBIT,VISA,2025-03-18T00:00:00,True
1037,838,8,CREDIT,VISA,2024-10-27T00:00:00,True
1038,840,5,CREDIT,RUPAY,2024-09-22T00:00:00,True
1039,840,1,DEBIT,VISA,2025-12-27T00:00:00,True
1040,841,1,DEBIT,VISA,2024-12-19T00:00:00,True
1041,841,1,DEBIT,RUPAY,2024-10-05T00:00:00,True
1042,841,4,CREDIT,MASTERCARD,2026-04-24T00:00:00,True
1043,843,8,CREDIT,RUPAY,2025-03-15T00:00:00,True
1044,844,6,CREDIT,RUPAY,2026-01-13T00:00:00,True
1045,845,8,DEBIT,RUPAY,2025-01-03T00:00:00,True
1046,848,2,CREDIT,RUPAY,2024-08-15T00:00:00,True
1047,848,8,DEBIT,VISA,2025-04-10T00:00:00,True
1048,848,9,DEBIT,RUPAY,2025-10-01T00:00:00,False
1049,849,2,CREDIT,RUPAY,2025-11-15T00:00:00,True
1050,850,9,CREDIT,RUPAY,2026-08-04T00:00:00,True
1051,850,5,CREDIT,VISA,2024-08-26T00:00:00,True
1052,851,3,DEBIT,RUPAY,2026-03-19T00:00:00,True
1053,852,10,DEBIT,RUPAY,2026-06-13T00:00:00,True
1054,852,9,DEBIT,RUPAY,2026-07-03T00:00:00,True
1055,854,5,CREDIT,RUPAY,2026-03-26T00:00:00,True
1056,854,10,CREDIT,VISA,2024-11-23T00:00:00,True
1057,855,10,DEBIT,AMEX,2025-02-25T00:00:00,True
1058,855,4,CREDIT,RUPAY,2025-03-26T00:00:00,True
1059,856,7,DEBIT,AMEX,2024-10-05T00:00:00,True
1060,856,1,DEBIT,MASTERCARD,2025-09-21T00:00:00,True
1061,856,8,DEBIT,AMEX,2024-09-10T00:00:00,True
1062,857,9,DEBIT,RUPAY,2026-01-24T00:00:00,True
1063,858,6,DEBIT,RUPAY,2026-01-24T00:00:00,True
1064,858,9,DEBIT,RUPAY,2025-05-28T00:00:00,True
1065,862,10,DEBIT,VISA,2026-02-23T00:00:00,True
1066,863,6,DEBIT,VISA,2026-06-17T00:00:00,True
1067,864,7,CREDIT,RUPAY,2025-03-19T00:00:00,False
1068,865,3,DEBIT,RUPAY,2025-06-27T00:00:00,True
1069,867,4,DEBIT,MASTERCARD,2025-01-09T00:00:00,True
1070,868,9,CREDIT,RUPAY,2024-09-09T00:00:00,True
1071,869,1,CREDIT,RUPAY,2025-10-28T00:00:00,True
1072,869,7,CREDIT,VISA,2025-09-10T00:00:00,True
1073,870,10,CREDIT,AMEX,2024-09-05T00:00:00,False
1074,870,2,CREDIT,VISA,2026-06-04T00:00:00,True
1075,871,6,CREDIT,MASTERCARD,2025-02-07T00:00:00,True
1076,871,9,CREDIT,RUPAY,2025-11-06T00:00:00,True
1077,872,6,CREDIT,VISA,2024-08-27T00:00:00,True
1078,873,7,CREDIT,RUPAY,2025-11-12T00:00:00,True
1079,874,7,DEBIT,RUPAY,2025-07-28T00:00:00,False
1080,874,2,DEBIT,MASTERCARD,2026-05-12T00:00:00,True
1081,878,2,DEBIT,VISA,2025-09-20T00:00:00,True
1082,878,9,CREDIT,AMEX,2025-03-01T00:00:00,True
1083,878,4,CREDIT,VISA,2025-06-27T00:00:00,True
1084,880,7,CREDIT,RUPAY,2024-10-30T00:00:00,True
1085,880,4,DEBIT,RUPAY,2025-01-25T00:00:00,True
1086,880,2,DEBIT,VISA,2024-12-03T00:00:00,True
1087,881,6,CREDIT,MASTERCARD,2026-03-20T00:00:00,True
1088,881,7,CREDIT,VISA,2024-10-25T00:00:00,True
1089,882,10,CREDIT,AMEX,2026-03-25T00:00:00,True
1090,883,9,CREDIT,RUPAY,2025-10-25T00:00:00,True
1091,885,5,DEBIT,MASTERCARD,2026-02-08T00:00:00,True
1092,886,8,DEBIT,VISA,2025-02-17T00:00:00,True
1093,888,10,DEBIT,VISA,2026-05-15T00:00:00,True
1094,888,9,DEBIT,MASTERCARD,2026-03-19T00:00:00,True
1095,889,10,DEBIT,RUPAY,2025-04-04T00:00:00,True
1096,890,9,CREDIT,RUPAY,2025-07-02T00:00:00,True
1097,890,6,CREDIT,RUPAY,2024-09-02T00:00:00,True
1098,891,7,DEBIT,RUPAY,2024-12-09T00:00:00,True
1099,892,8,CREDIT,MASTERCARD,2025-01-07T00:00:00,True
1100,893,7,DEBIT,VISA,2025-02-01T00:00:00,True
1101,893,6,CREDIT,VISA,2025-09-16T00:00:00,True
1102,894,6,DEBIT,MASTERCARD,2024-11-25T00:00:00,True
1103,895,2,DEBIT,RUPAY,2025-02-04T00:00:00,True
1104,896,7,DEBIT,RUPAY,2024-09-19T00:00:00,True
1105,897,4,DEBIT,RUPAY,2025-06-01T00:00:00,True
1106,897,1,DEBIT,VISA,2024-09-17T00:00:00,True
1107,898,4,DEBIT,RUPAY,2026-04-14T00:00:00,True
1108,898,5,DEBIT,VISA,2024-12-21T00:00:00,True
1109,898,10,CREDIT,RUPAY,2026-01-16T00:00:00,True
1110,899,6,DEBIT,RUPAY,2025-11-21T00:00:00,True
1111,900,8,CREDIT,RUPAY,2025-04-07T00:00:00,True
1112,901,4,DEBIT,AMEX,2025-02-17T00:00:00,False
1113,902,2,DEBIT,VISA,2026-05-14T00:00:00,True
1114,903,8,CREDIT,VISA,2026-05-10T00:00:00,True
1115,903,7,DEBIT,RUPAY,2025-01-14T00:00:00,True
1116,904,4,DEBIT,RUPAY,2026-05-30T00:00:00,True
1117,905,3,DEBIT,RUPAY,2025-08-22T00:00:00,True
1118,906,6,DEBIT,MASTERCARD,2026-05-06T00:00:00,True
1119,907,2,CREDIT,RUPAY,2025-02-06T00:00:00,True
1120,908,5,CREDIT,RUPAY,2025-11-24T00:00:00,True
1121,909,10,CREDIT,RUPAY,2026-05-21T00:00:00,True
1122,910,5,DEBIT,RUPAY,2025-03-25T00:00:00,True
1123,910,4,DEBIT,RUPAY,2026-03-19T00:00:00,True
1124,911,2,DEBIT,RUPAY,2025-02-17T00:00:00,True
1125,912,8,CREDIT,RUPAY,2025-09-12T00:00:00,True
1126,912,10,CREDIT,RUPAY,2025-03-24T00:00:00,True
1127,912,4,CREDIT,RUPAY,2026-07-13T00:00:00,True
1128,913,9,CREDIT,RUPAY,2025-08-23T00:00:00,True
1129,913,8,DEBIT,AMEX,2026-03-05T00:00:00,True
1130,913,10,CREDIT,MASTERCARD,2026-07-07T00:00:00,True
1131,914,5,DEBIT,VISA,2026-07-02T00:00:00,True
1132,916,8,DEBIT,VISA,2025-03-01T00:00:00,True
1133,916,6,DEBIT,VISA,2024-09-17T00:00:00,True
1134,917,2,CREDIT,MASTERCARD,2025-07-10T00:00:00,True
1135,918,3,CREDIT,RUPAY,2025-10-13T00:00:00,True
1136,920,7,DEBIT,VISA,2024-08-26T00:00:00,True
1137,921,2,CREDIT,RUPAY,2024-11-07T00:00:00,False
1138,921,6,CREDIT,MASTERCARD,2026-02-02T00:00:00,True
1139,922,8,DEBIT,RUPAY,2024-12-22T00:00:00,True
1140,923,4,DEBIT,RUPAY,2025-08-01T00:00:00,True
1141,926,7,DEBIT,AMEX,2026-03-30T00:00:00,True
1142,926,8,DEBIT,VISA,2025-01-28T00:00:00,True
1143,926,6,DEBIT,AMEX,2026-06-26T00:00:00,True
1144,927,7,DEBIT,RUPAY,2025-06-30T00:00:00,True
1145,927,10,CREDIT,RUPAY,2025-06-17T00:00:00,True
1146,931,3,DEBIT,VISA,2024-09-19T00:00:00,False
1147,933,4,CREDIT,VISA,2026-05-30T00:00:00,True
1148,936,2,CREDIT,VISA,2025-12-15T00:00:00,False
1149,936,4,DEBIT,MASTERCARD,2025-02-12T00:00:00,True
1150,937,9,DEBIT,MASTERCARD,2026-04-02T00:00:00,True
1151,938,4,DEBIT,RUPAY,2025-11-04T00:00:00,True
1152,939,1,CREDIT,RUPAY,2026-07-31T00:00:00,True
1153,940,2,DEBIT,RUPAY,2025-02-03T00:00:00,True
1154,942,2,CREDIT,RUPAY,2026-06-01T00:00:00,False
1155,943,7,DEBIT,RUPAY,2026-01-24T00:00:00,True
1156,944,9,DEBIT,VISA,2025-01-26T00:00:00,True
1157,945,8,CREDIT,VISA,2025-08-03T00:00:00,True
1158,945,6,CREDIT,AMEX,2026-03-08T00:00:00,True
1159,946,10,DEBIT,VISA,2026-05-05T00:00:00,True
1160,949,9,CREDIT,VISA,2024-10-03T00:00:00,True
1161,950,2,DEBIT,VISA,2025-11-21T00:00:00,True
1162,951,4,DEBIT,RUPAY,2025-02-16T00:00:00,True
1163,951,1,CREDIT,VISA,2026-03-23T00:00:00,True
1164,953,3,DEBIT,RUPAY,2025-07-10T00:00:00,True
1165,954,4,DEBIT,VISA,2025-01-27T00:00:00,True
1166,954,6,DEBIT,VISA,2026-03-24T00:00:00,True
1167,955,5,CREDIT,VISA,2026-06-01T00:00:00,True
1168,956,3,DEBIT,VISA,2024-08-30T00:00:00,True
1169,957,8,DEBIT,RUPAY,2025-02-10T00:00:00,True
1170,958,10,DEBIT,VISA,2025-02-04T00:00:00,True
1171,958,3,CREDIT,VISA,2026-04-12T00:00:00,True
1172,959,2,CREDIT,RUPAY,2025-07-10T00:00:00,True
1173,962,1,DEBIT,RUPAY,2024-11-18T00:00:00,True
1174,963,1,DEBIT,VISA,2024-09-24T00:00:00,True
1175,963,9,DEBIT,RUPAY,2026-07-13T00:00:00,True
1176,964,10,DEBIT,RUPAY,2026-07-20T00:00:00,True
1177,965,9,CREDIT,VISA,2026-02-08T00:00:00,True
1178,966,1,CREDIT,VISA,2025-06-15T00:00:00,True
1179,966,7,DEBIT,RUPAY,2026-03-20T00:00:00,True
1180,967,3,DEBIT,RUPAY,2026-03-17T00:00:00,True
1181,969,10,CREDIT,RUPAY,2026-04-02T00:00:00,True
1182,970,4,DEBIT,RUPAY,2026-01-15T00:00:00,True
1183,971,1,DEBIT,AMEX,2024-11-02T00:00:00,True
1184,972,2,CREDIT,VISA,2025-01-11T00:00:00,True
1185,973,8,DEBIT,RUPAY,2024-12-30T00:00:00,True
1186,974,2,CREDIT,MASTERCARD,2024-11-25T00:00:00,True
1187,974,3,CREDIT,RUPAY,2024-09-11T00:00:00,True
1188,975,9,DEBIT,RUPAY,2025-02-28T00:00:00,True
1189,975,4,CREDIT,RUPAY,2025-10-25T00:00:00,True
1190,976,3,DEBIT,RUPAY,2025-06-14T00:00:00,True
1191,977,5,CREDIT,VISA,2024-09-02T00:00:00,True
1192,977,7,DEBIT,VISA,2025-07-21T00:00:00,True
1193,978,3,CREDIT,VISA,2024-12-19T00:00:00,False
1194,980,6,DEBIT,RUPAY,2024-10-16T00:00:00,True
1195,980,1,DEBIT,VISA,2026-06-23T00:00:00,True
1196,981,10,DEBIT,VISA,2024-11-17T00:00:00,True
1197,981,8,CREDIT,VISA,2025-10-18T00:00:00,True
1198,982,7,CREDIT,RUPAY,2025-03-15T00:00:00,True
1199,983,3,CREDIT,AMEX,2024-10-04T00:00:00,True
1200,984,4,DEBIT,VISA,2025-01-27T00:00:00,True
1201,985,2,DEBIT,RUPAY,2024-09-01T00:00:00,True
1202,985,3,CREDIT,VISA,2026-06-06T00:00:00,True
1203,986,3,DEBIT,RUPAY,2026-05-29T00:00:00,False
1204,987,1,CREDIT,VISA,2026-05-02T00:00:00,True
1205,987,7,DEBIT,RUPAY,2026-05-27T00:00:00,True
1206,988,10,CREDIT,MASTERCARD,2026-07-04T00:00:00,True
1207,988,6,CREDIT,MASTERCARD,2025-02-02T00:00:00,True
1208,989,3,DEBIT,VISA,2025-10-28T00:00:00,False
1209,989,1,DEBIT,RUPAY,2026-01-18T00:00:00,True
1210,990,7,DEBIT,VISA,2025-09-22T00:00:00,True
1211,990,2,DEBIT,MASTERCARD,2024-09-22T00:00:00,True
1212,991,6,DEBIT,VISA,2024-09-10T00:00:00,True
1213,991,2,DEBIT,RUPAY,2025-11-27T00:00:00,True
1214,992,2,CREDIT,MASTERCARD,2025-04-01T00:00:00,True
1215,995,5,DEBIT,VISA,2025-09-24T00:00:00,True
1216,995,4,CREDIT,RUPAY,2025-02-12T00:00:00,True
1217,995,9,DEBIT,MASTERCARD,2026-07-31T00:00:00,True
1218,996,2,DEBIT,VISA,2026-06-28T00:00:00,True
1219,997,3,DEBIT,RUPAY,2025-11-03T00:00:00,True
1220,997,7,DEBIT,MASTERCARD,2025-01-09T00:00:00,True
1221,998,3,DEBIT,MASTERCARD,2024-09-11T00:00:00,True
1222,999,2,CREDIT,VISA,2026-04-05T00:00:00,False
1223,1000,8,DEBIT,RUPAY,2024-12-15T00:00:00,True
1224,1001,5,DEBIT,RUPAY,2026-02-26T00:00:00,True
1225,1001,10,DEBIT,RUPAY,2026-05-18T00:00:00,True
1226,1002,2,CREDIT,VISA,2025-04-28T00:00:00,True
1227,1003,5,DEBIT,RUPAY,2025-12-31T00:00:00,True
1228,1003,7,DEBIT,RUPAY,2025-12-27T00:00:00,True
1229,1004,10,DEBIT,VISA,2025-10-08T00:00:00,True
1230,1005,7,DEBIT,AMEX,2025-01-09T00:00:00,True
1231,1006,8,DEBIT,VISA,2025-02-04T00:00:00,True
1232,1007,9,DEBIT,RUPAY,2026-03-29T00:00:00,True
1233,1008,1,CREDIT,RUPAY,2025-05-07T00:00:00,True
1234,1008,7,DEBIT,AMEX,2024-12-30T00:00:00,False
1235,1009,9,DEBIT,VISA,2025-10-04T00:00:00,True
1236,1010,1,DEBIT,RUPAY,2025-05-02T00:00:00,True
1237,1010,9,DEBIT,RUPAY,2025-04-07T00:00:00,True
1238,1011,9,DEBIT,RUPAY,2026-03-31T00:00:00,True
1239,1011,3,DEBIT,VISA,2025-11-08T00:00:00,True
1240,1012,10,DEBIT,RUPAY,2026-01-12T00:00:00,False
1241,1014,7,DEBIT,VISA,2024-12-29T00:00:00,True
1242,1015,6,DEBIT,RUPAY,2025-04-05T00:00:00,True
1243,1015,8,DEBIT,MASTERCARD,2024-08-21T00:00:00,True
1244,1015,1,DEBIT,VISA,2024-09-26T00:00:00,True
1245,1016,3,DEBIT,MASTERCARD,2024-11-05T00:00:00,True
1246,1016,7,CREDIT,RUPAY,2024-11-04T00:00:00,True
1247,1017,10,CREDIT,VISA,2026-06-27T00:00:00,True
1248,1019,7,DEBIT,AMEX,2025-12-11T00:00:00,True
1249,1019,1,CREDIT,RUPAY,2025-04-01T00:00:00,True
1250,1020,10,DEBIT,MASTERCARD,2024-09-24T00:00:00,True
1251,1020,9,DEBIT,VISA,2025-05-27T00:00:00,True
1252,1022,7,CREDIT,RUPAY,2025-11-24T00:00:00,True
1253,1024,3,CREDIT,VISA,2026-04-21T00:00:00,True
1254,1024,5,DEBIT,MASTERCARD,2026-02-20T00:00:00,True
1255,1025,1,CREDIT,RUPAY,2025-01-12T00:00:00,True
1256,1025,1,CREDIT,VISA,2025-09-09T00:00:00,True
1257,1027,7,CREDIT,RUPAY,2024-08-10T00:00:00,True
1258,1027,10,DEBIT,RUPAY,2025-05-09T00:00:00,True
1259,1028,10,CREDIT,MASTERCARD,2025-05-01T00:00:00,True
1260,1029,9,DEBIT,RUPAY,2025-10-19T00:00:00,False
1261,1029,2,CREDIT,VISA,2024-12-03T00:00:00,True
1262,1029,4,CREDIT,RUPAY,2026-04-16T00:00:00,True
1263,1030,4,DEBIT,VISA,2025-03-16T00:00:00,True
1264,1030,7,DEBIT,VISA,2025-04-21T00:00:00,False
1265,1031,2,DEBIT,RUPAY,2026-07-28T00:00:00,False
1266,1032,5,DEBIT,MASTERCARD,2025-05-05T00:00:00,True
1267,1032,2,DEBIT,RUPAY,2025-02-23T00:00:00,True
1268,1032,5,CREDIT,RUPAY,2025-09-25T00:00:00,True
1269,1033,2,DEBIT,VISA,2025-05-01T00:00:00,True
1270,1033,10,DEBIT,RUPAY,2026-02-20T00:00:00,True
1271,1035,9,CREDIT,VISA,2025-11-06T00:00:00,True
1272,1036,4,DEBIT,RUPAY,2025-09-17T00:00:00,True
1273,1036,5,DEBIT,RUPAY,2026-02-12T00:00:00,True
1274,1036,4,DEBIT,RUPAY,2026-07-24T00:00:00,True
1275,1037,7,DEBIT,RUPAY,2024-11-10T00:00:00,True
